url,doi,pubmed_id,pmc_id,Notes,Accession Code,flag,flag_detail
https://pubmed.ncbi.nlm.nih.gov/40035787/,10.1002/jpen.2742,40035787,PMC12053138,,PRJNA1201632,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40281571/,10.1186/s12931-025-03235-4,40281571,PMC12023598,,PRJNA1202372,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41056245/,10.1371/journal.pone.0333676,41056245,PMC12503293,,PRJNA1202695,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/39859429/,10.3390/ijms26020717,39859429,PMC11766298,,PRJNA1203234,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/39950834/,10.1111/liv.70023,39950834,PMC11827547,,PRJNA1203401,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40707990/,10.1186/s40168-025-02142-6,40707990,PMC12291295,,PRJNA1206184,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41241721/,10.1186/s12866-025-04521-3,41241721,PMC12619262,,PRJNA1206707,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40448518/,10.1080/21505594.2025.2512401,40448518,PMC12128670,,GSE285935; PRJNA1207020,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40301849/,10.1186/s12887-025-05692-8,40301849,PMC12039124,,PRJNA1207199,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40492208/,10.7717/peerj.19528,40492208,PMC12147763,,PRJNA1207206,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40705717/,10.1371/journal.pone.0327177,40705717,PMC12289044,,PRJNA1207522,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40406514/,10.3389/fcimb.2025.1568352,40406514,PMC12095285,,PRJNA1208265,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41285735/,10.1038/s41398-025-03705-9,41285735,PMC12644784,,PRJNA1208423,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40011318/,10.1007/s11274-025-04291-0,40011318,PMC11865215,,PRJNA1208555,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40069378/,10.1038/s41598-025-92618-0,40069378,PMC11897210,,PRJNA1208993; SRP556484,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40867077/,10.1080/19490976.2025.2551882,40867077,PMC12396129,,PRJNA1209112,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/39863610/,10.1038/s41467-025-56375-y,39863610,PMC11762788,,PRJNA1209112,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40668089/,10.1099/mgen.0.001449,40668089,PMC12265948,,PRJNA1209331,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40434114/,10.1128/msystems.00081-25,40434114,PMC12172416,,PRJNA1209946,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40402042/,10.1158/1055-9965.EPI-24-1770,40402042,PMC12247528,,PRJNA1210004,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40537892/,10.4014/jmb.2503.03018,40537892,PMC12197809,,PRJNA1210156,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40401932/,10.1128/spectrum.02431-24,40401932,PMC12210889,,PRJNA1212222,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/39963412/,10.3389/fcimb.2025.1462562,39963412,PMC11830820,,PRJNA1212289,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40223231/,10.1080/21505594.2025.2489154,40223231,PMC12005448,,PRJNA1212478,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41028186/,10.1038/s41598-025-18812-2,41028186,PMC12485095,,PRJNA1212486,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40275186/,10.1186/s12884-025-07584-2,40275186,PMC12023395,,PRJNA1213118,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40404683/,10.1038/s41598-025-01905-3,40404683,PMC12098816,,PRJNA1213270; PRJNA1214521,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40452334/,10.1111/all.16600,40452334,PMC12186592,,PRJNA1213741,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40811957/,10.1016/j.identj.2025.100951,40811957,PMC12361765,,PRJNA1215005,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41259558/,10.1590/1678-7757-2025-0476,41259558,PMC12672002,,PRJNA1215052,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40475759/,10.3389/fimmu.2025.1572152,40475759,PMC12138198,,GSE227919; PRJNA1215301,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/39940316/,10.3390/nu17030458,39940316,PMC11820471,,PRJNA1215739,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
,10.3389/fnut.2025.1623710,,PMC12306187,[auto] PRJNA1216049=own,PRJNA1216049,,
https://pubmed.ncbi.nlm.nih.gov/40618372/,10.1080/19490976.2025.2523808,40618372,PMC12233877,,PRJNA1216257,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40794137/,10.14309/ctg.0000000000000902,40794137,PMC12456514,,PRJNA1216747; PRJNA1216770,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40892803/,10.1371/journal.pone.0331288,40892803,PMC12404398,,PRJNA1218764,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40143275/,10.3390/v17030345,40143275,PMC11946616,,PRJNA1219095,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40329177/,10.1186/s12879-025-10995-3,40329177,PMC12057196,,PRJNA1219356,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40121033/,10.1136/jitc-2024-010681,40121033,PMC11979602,,PRJNA1219628,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40104285/,10.3389/fcimb.2025.1507076,40104285,PMC11913815,,PRJNA1220193,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40320423/,10.1038/s41598-025-00466-9,40320423,PMC12050309,,PRJNA1221641,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40616901/,10.1016/j.ebiom.2025.105832,40616901,PMC12272486,,PRJNA1222290,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40366139/,10.1128/msphere.00137-25,40366139,PMC12188711,,PRJNA1222334,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40778780/,10.1128/msystems.00467-25,40778780,PMC12455914,,PRJNA1222636,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40434156/,10.1128/msystems.00548-25,40434156,PMC12172500,,PRJNA1223116,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40715198/,10.1038/s41598-025-09818-x,40715198,PMC12297584,,PRJNA1223396,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40531943/,10.1371/journal.pone.0324712,40531943,PMC12176181,,PRJNA1223961,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40702530/,10.1186/s13054-025-05576-4,40702530,PMC12288309,,PRJNA1224248,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40465264/,10.1167/iovs.66.6.15,40465264,PMC12147045,,PRJNA1225217,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41499358/,10.1002/ctm2.70579,41499358,PMC12778419,,PRJNA1226730,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41081109/,10.7717/peerj.20009,41081109,PMC12510252,,PRJNA1226964,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40659728/,10.1038/s41598-025-10931-0,40659728,PMC12260093,,PRJNA1227268,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40219016/,10.3390/nu17071260,40219016,PMC11990151,,PRJNA1227288,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41245256/,10.3389/fcimb.2025.1587862,41245256,PMC12611955,,PRJNA1227892,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41059040/,10.3389/fcimb.2025.1637352,41059040,PMC12497718,,PRJNA1228250,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40391887/,10.1128/spectrum.03137-24,40391887,PMC12210859,,PRJNA1229471,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41052982/,10.1038/s41398-025-03606-x,41052982,PMC12501260,,PRJNA1230565,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40881685/,10.3389/fimmu.2025.1610001,40881685,PMC12381562,,PRJNA1230799,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41239457/,10.1186/s12967-025-07345-x,41239457,PMC12619369,,PRJNA1230868,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40826150/,10.1038/s41598-025-15199-y,40826150,PMC12361499,,PRJNA1231769,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40604917/,10.1186/s12903-025-06439-8,40604917,PMC12220050,,PRJNA1232997,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40189709/,10.1186/s40510-025-00560-8,40189709,PMC11973030,,PRJNA1234397,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41163367/,10.1080/19490976.2025.2570862,41163367,PMC12578313,,PRJNA1235737,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40624612/,10.1186/s12876-025-04096-3,40624612,PMC12235764,,PRJNA1237519,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40328731/,10.1038/s41467-025-58937-6,40328731,PMC12056104,,PRJCA033596; PRJNA1238858,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40821820/,10.3389/fimmu.2025.1635244,40821820,PMC12353733,,PRJNA1240002,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40841806/,10.1038/s41598-025-09328-w,40841806,PMC12371060,,PRJNA1240603,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40548729/,10.1128/aem.02463-24,40548729,PMC12285226,,PRJNA1240690,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41378335/,10.3748/wjg.v31.i45.112618,41378335,PMC12687013,,PRJNA1241201; PRJNA1250964,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41023108/,10.1038/s41598-025-19099-z,41023108,PMC12479793,,PRJNA1241326; PRJNA1241328,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40147938/,10.4014/jmb.2411.11071,40147938,PMC11985407,,PRJNA1242518,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41173896/,10.1038/s41598-025-22068-1,41173896,PMC12578838,,PRJNA1242794,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40815148/,10.1128/msystems.00879-25,40815148,PMC12455969,,PRJNA1243283,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40464558/,10.1128/aem.00120-25,40464558,PMC12285249,,PRJNA1243589,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41298658/,10.1038/s41598-025-26312-6,41298658,PMC12657968,,PRJNA1244045,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40624207/,10.1038/s41598-025-07812-x,40624207,PMC12234824,,PRJNA1244248,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40877538/,10.1038/s41598-025-16835-3,40877538,PMC12394404,,PRJNA1244385,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40422085/,10.1128/msystems.00198-25,40422085,PMC12172456,,PRJNA1245618,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40604156/,10.1038/s42255-025-01318-6,40604156,PMC12320953,,PRJNA1246224,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40442236/,10.1038/s41598-025-03068-7,40442236,PMC12122799,,PRJNA1246515,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40654567/,10.3389/fcimb.2025.1606700,40654567,PMC12245769,,PRJNA1246967,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41309890/,10.1038/s41598-025-26617-6,41309890,PMC12660995,,PRJNA1247984,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40434915/,10.1158/1055-9965.EPI-25-0157,40434915,PMC12316560,,PRJNA1248002,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41039241/,10.1186/s12866-025-04367-9,41039241,PMC12492864,,PRJNA1248049,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40272147/,10.1128/msystems.01626-24,40272147,PMC12090775,,PRJNA1248590,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40481696/,10.1111/eci.70085,40481696,PMC12517247,,PRJNA1249029,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40596506/,10.1038/s41598-025-06815-y,40596506,PMC12219276,,PRJNA1249258,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40841874/,10.1186/s12876-025-04204-3,40841874,PMC12369171,,PRJNA1249378,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40845016/,10.1371/journal.pone.0330767,40845016,PMC12373162,,PRJNA1249468,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40340458/,10.1128/msphere.00156-25,40340458,PMC12188723,,PRJNA1251692,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40597688/,10.1186/s12876-025-04061-0,40597688,PMC12211897,,PRJNA1252380,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41162643/,10.1038/s41598-025-22788-4,41162643,PMC12572280,,PRJNA1252884,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41118383/,10.1371/journal.pone.0334311,41118383,PMC12539714,,PRJNA1253688,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41257564/,10.1186/s12866-025-04488-1,41257564,PMC12628901,,PRJNA1253904,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41023034/,10.1038/s41598-025-18768-3,41023034,PMC12480654,,PRJNA1253920,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40590552/,10.1128/spectrum.03390-24,40590552,PMC12349467,,PRJNA1254708,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40918250/,10.3389/fcimb.2025.1622866,40918250,PMC12411461,,PRJNA1255639,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40433663/,10.3389/fcimb.2025.1574511,40433663,PMC12106397,,PRJNA1256187,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41328924/,10.1128/msphere.00745-25,41328924,PMC12724365,,PRJNA1256373,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40851026/,10.1038/s41598-025-16431-5,40851026,PMC12375765,,PRJNA1256458,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40827526/,10.1080/19490976.2025.2545416,40827526,PMC12366829,,PRJNA1256849,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40492760/,10.1128/spectrum.00892-25,40492760,PMC12211015,,PRJNA1258166,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40448221/,10.1186/s13195-025-01769-9,40448221,PMC12123878,,PRJNA1258384,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40880629/,10.3389/fcimb.2025.1633783,40880629,PMC12380916,,PRJNA1259181,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40458519/,10.3389/fcimb.2025.1560564,40458519,PMC12127420,,PRJNA1259947,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41298663/,10.1038/s41598-025-26439-6,41298663,PMC12658172,,PRJNA1262707,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41103647/,10.3389/fendo.2025.1629185,41103647,PMC12520906,,PRJNA1262893,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40956601/,10.1099/mic.0.001608,40956601,PMC12453119,,PRJNA1263139; SRP585454,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40890730/,10.1186/s12890-025-03892-7,40890730,PMC12400642,,PRJNA1263394,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40692681/,10.3389/fcimb.2025.1456794,40692681,PMC12277382,,PRJNA1264796,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40898347/,10.1186/s12967-025-07049-2,40898347,PMC12403638,,PRJNA1265392,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41125622/,10.1038/s41467-025-64395-x,41125622,PMC12546649,,PRJNA1265957,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40521029/,10.3389/fcimb.2025.1565416,40521029,PMC12162482,,PRJNA1266339,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41254023/,10.1038/s41598-025-24363-3,41254023,PMC12627484,,PRJNA1267467,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40557154/,10.3389/fimmu.2025.1555441,40557154,PMC12185991,,PRJNA1267518,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41089330/,10.3389/fcimb.2025.1640429,41089330,PMC12515952,,PRJNA1267578,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40634526/,10.1038/s41598-025-11103-w,40634526,PMC12241598,,PRJNA1268193,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40928220/,10.1128/msystems.00044-25,40928220,PMC12542677,,PRJNA1268289,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40552118/,10.3389/fcimb.2025.1593053,40552118,PMC12183261,,PRJNA1268748,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41068590/,10.1186/s12866-025-04420-7,41068590,PMC12512908,,PRJNA1268939,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40905340/,10.1093/jpids/piaf076,40905340,PMC12515474,,PRJNA1269991,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40995227/,10.3389/fcimb.2025.1651316,40995227,PMC12454328,,PRJNA1270037,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40525871/,10.1128/mbio.00509-25,40525871,PMC12239586,,PRJNA1271528,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40717539/,10.1111/jnc.70173,40717539,PMC12301870,,PRJNA1273447,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40558046/,10.1128/msystems.00480-25,40558046,PMC12282193,,PRJNA1273905,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40923525/,10.1080/19490976.2025.2557980,40923525,PMC12427479,,PRJNA1274022,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41044104/,10.1038/s41598-025-17721-8,41044104,PMC12494867,,PRJNA1274831,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41155136/,10.3390/ijms26209841,41155136,PMC12564420,,PRJNA1276981,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40797237/,10.1186/s12887-025-05922-z,40797237,PMC12341299,,PRJNA1277165,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40693760/,10.1128/msphere.00388-25,40693760,PMC12379586,,PRJNA1279269,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40718680/,10.3389/fcimb.2025.1617553,40718680,PMC12289620,,PRJNA1279610,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40847462/,10.1002/2211-5463.70105,40847462,PMC12667213,,CNP0004326; CNP0007870; PRJNA1282460,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40857390/,10.1097/HC9.0000000000000786,40857390,PMC12385002,,PRJNA1283195,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40964723/,10.1111/myc.70116,40964723,PMC12444619,,PRJNA1285305,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41127672/,10.3389/fcimb.2025.1667196,41127672,PMC12537713,,PRJNA1288486,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40938872/,10.1371/journal.pone.0320712,40938872,PMC12431200,,PRJNA1289203,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40827923/,10.1128/spectrum.03376-24,40827923,PMC12502708,,PRJNA1289417,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40792098/,10.3389/fcimb.2025.1602883,40792098,PMC12336138,,PRJNA1291263,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41010476/,10.3390/nu17182950,41010476,PMC12472930,,PRJNA1293299,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41431641/,10.7717/peerj.20521,41431641,PMC12718522,,PRJNA1295194,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41131460/,10.1186/s12866-025-04432-3,41131460,PMC12548252,,PRJNA1297145,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40861494/,10.3389/fcimb.2025.1586212,40861494,PMC12375650,,PRJNA1299057,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40943646/,10.3390/ijms26178724,40943646,PMC12429219,,PRJNA1299156,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41017911/,10.3389/fcimb.2025.1649384,41017911,PMC12460237,,PRJNA1304237,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41036228/,10.3389/fcimb.2025.1659042,41036228,PMC12479512,,PRJNA1305107,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41203618/,10.1038/s41467-025-64819-8,41203618,PMC12594796,,PRJNA1312123,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41226606/,10.3390/ijms262110570,41226606,PMC12609776,,PRJNA1312271,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41168767/,10.1186/s12967-025-07293-6,41168767,PMC12573995,,PRJNA1313168,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41222257/,10.1128/msphere.00468-25,41222257,PMC12724347,,PRJNA1327964,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41210937/,10.3389/fcimb.2025.1623429,41210937,PMC12589065,,PRJNA1332921; PRJNA1332924,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
